repository_relative_path,scope,git_blob_oid,sha256,artifact_class,source,source_revision,rights_evidence_reference,modifications_made_by_project,required_notices,current_tree_disposition,historical_retention_disposition,privacy_security_disposition,decision_authority_role,decision_record_id,review_date
data/processed/sonnets_expanded_v4/poems/dante_xcix_messer_brunetto_questa_pulzelletta.txt,current_tree,0129024433a091ec17ef1a2679a131e3f552c921,b97efa5ecec9adfd015dd97a4c532a7dec0454f3566ec1715840de38f2c60db4,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xcv_i_ho_veduto_già_senza_radice.txt,current_tree,66a66d343ab23eca1229612844d9eafb04dc7672,143c20ccf6e0ec888e6de3191f9bfbde3244ab3e7f799ffcfea9e516a92062f9,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xcvi_perch_io_non_trovo_chi_meco_ragioni.txt,current_tree,319703698e321722d9acc452703f112cff59c9df,65b55ad38ec8dcc72ecd70d437577fca935da1f00056738a023dfe8dceb0465c,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xcvii_dante_i_non_so_in_qual_albergo_soni.txt,current_tree,b73a976fdf767e4c4085b400e21cfbfe260726f1,1b46c626285ffcec94538195ba800dca48e4d20dbda62b4b57ae0212cd7b2ab2,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xcviii_dante_i_ho_preso_l_abito_di_doglia.txt,current_tree,ec636c446332fe3fefc2c6665334928ac1c8d63b,d687085a3e2f0b8e6384850298692e783a2a6462039cd4ff742c9c991186e58a,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xi_con_l_altre_donne_mia_vista_gabbate.txt,current_tree,0ee5cf02d556a184ce13372aa6065533815897e5,9e2739c64c1b2a6d29de76aa3b65755d61eccc9db4843e58d322302336d7e031,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xii_ciò_che_m_incontra_ne_la_mente_more.txt,current_tree,88f5d00c852811dab5cfc848a2055860ccb09015,58ef842902c4fd781c08645414b61281d121bba6da502f47ad6628026d64e4ea,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xiii_spesse_fiate_vegnomi_a_la_mente.txt,current_tree,f4f8ae88ac55b9d3a101bdc7f3e5eb2db321a2b6,68e3cf84962d585d395ca9556103628e0c74c82bb9966c6c721d9ce2a7b9ebaf,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xix_se_tu_colui_c_hai_trattato_sovente.txt,current_tree,8cff47c25bd917c49f136e09f9aa1a4ed7a13f9b,c92b0029efd7e886af697ed1e5e1cd6389c6af8159eb86351aeb00bf76b23b56,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xl_savete_giudicar_vostra_ragione.txt,current_tree,23ec5618971a1d13070bd8ac37d07095cf053111,87b587bf9a4c677c7fa10d9a7494702def2048fc756d7fc82f5bf2c7293b2a5d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xli_per_pruova_di_saper_com_vale_o_quanto.txt,current_tree,b614ba563815c5a0f8599d6fd03af6dd662053c5,3d92a635dca22d3b544201d886b0a1adce921f613f8103bb4feeffa22f524905,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xlii_qual_che_voi_siate_amico_vostro_manto.txt,current_tree,d1f39f0c0d5851fdab3ccc728ad6d9c87cfd0ea6,9e7068e2ac8b25abdeedd4d20cef4a563d5aa534d9a8eea250a0b5e45fd7963d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xliii_lo_vostro_fermo_dir_fino_ed_orrato.txt,current_tree,faa3e37668136198209cfe9764fb2c389df267db,c96be786515483fc8c3b97240c581c42379bb6171bcbd4192799752d00828a82,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xliv_non_canoscendo_amico_vostro_nomo.txt,current_tree,2a505de4c4996d17081a4d6c75ec1132de76749b,1444ed8bddefbd9b9d1e0f421c3ec057dca4f24bbda390a31a9998f5ee7cc304,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xlix_lo_meo_servente_core.txt,current_tree,265dc5e1f75e04f69ecd70575c326ec712da7f47,b28c29d3ba8b0dba936c81723f2bb96de445d999b548d5f7acd0e89f8c4188c7,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xlv_lasso_lo_dol_che_più_mi_dole_e_serra.txt,current_tree,4e573d3b291451d48972e166f49454ebb7270ee1,95dff5cef08528ab1cd887b8bd852a0e8a6512a51c0b435a5db5b6e55a990586,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xlvi_amor_mi_fa_sì_fedelmente_amare.txt,current_tree,f898cc20c6ed124883fb3de82e2dfed42a89bb07,fc0b3b160b759af36f543dfe4c0c09a29d57c6df1c68129181fa7e537a2fb62e,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xlvii_savere_e_cortesia_ingegno_ed_arte.txt,current_tree,3ebdfcd24b43ba4db35ed72a09d40557877f0cbc,527ac59e155e7aead63fcc4ce186c3c94106759cdf6307cceeb59e47760cc468,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xvi_amore_e_l_cor_gentil_sono_una_cosa.txt,current_tree,5af5b9b7605ad5c8863aeef89bd736e3bbdb1288,6cdec4d3a91ce96b12c0c2c2aaf5597b01508d94e87dd2c336de4fab85db37d7,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xvii_ne_li_occhi_porta_la_mia_donna_amore.txt,current_tree,5b950b20c6f4183de76cc25a08a21d415d4ffffb,98aa48d9b698b809fb424e9a02ff5a857602f3c7a4b47a5c447624ed4130fb3d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xviii_voi_che_portate_la_sembianza_umile.txt,current_tree,104c167392dc9a63b8c47f26131b8a1a8a84fa3d,65493beb5e4329510d88ff9123061c03231af8a863dc311edca3b8fbf097aa3e,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxi_io_mi_senti_svegliar_dentro_a_lo_core.txt,current_tree,4aab3658bc8c8da22d358c939db412175f0ca303,13c365dc7dfb708169d56b738646432c5d604093d74a72697f0adc24df85e375,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxii_tanto_gentile_e_tanto_onesta_pare.txt,current_tree,923343d59d1ca0900c8cb1199159c66bc172f7c7,6159d057d725201b6c8ea5aab41b0a63cdd5a37478c14b1e7d5468570dca27ba,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxiii_vede_perfettamente_onne_salute.txt,current_tree,2bb2fe3cbbd1c313e8174cfb3bc4125b72a2e55b,5ab444c9d23305d21bf1d9a3a84acfbb3cdada9f35da4fceef7650866a73bd36,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxiv_sì_lungiamente_m_ha_tenuto_amore.txt,current_tree,416a20dd73c9661421ccdf9934a5dc09c959b5a1,14a7d904edec3aeb1e876b4f59fc92ebd38c19ecbfa653bbf69a722a26e9a273,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxix_i_vegno_il_giorno_a_te_infinite_volte.txt,current_tree,0030200500cbd9b87b4fdce8670df9df7a5321af,589f4412dde556840d4a3f9d9bb4b09c30fcee8a5402171a7d315cb3488567b6,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxvi_venite_a_intender_li_sospiri_miei.txt,current_tree,19da0ccb798bc4627130e46c55a6f54a8904ad74,7913606c51dda4ce7eb8afdd92aae0e5def28953b7ed44a6f9c9df3e05035880,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxx_era_venuta_ne_la_mente_mia.txt,current_tree,62081486f2610580c22a987e0a18b6252328ad6e,5e1e09b38b1b0014a7c0874bfdf326b3d263776be989caf2cfd73cdfb61c0934,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxi_videro_li_occhi_miei_quanta_pietate.txt,current_tree,60f9a8b8b8755ab20c6836dbe8d61187c97eee8f,a183e7d22752c697c93e9de538351717fa2a9055b4cb22b1471ddeae5a6fa61f,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxii_color_d_amore_e_di_pietà_sembianti.txt,current_tree,c40bf2ec9b84ab0bb5089a640b75e79116564ead,e18199b969e3b8fdd8207877a03b11182adbb8e87a0400bf511fd72dfd44a7ee,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxiii_l_amaro_lagrimar_che_voi_faceste.txt,current_tree,d6c6b781e933e4458e23feda86fd0f67ea469956,89f45be11d95f4fee68c927e1015ec7b38ee2c2ec81ad9dae0892508f514e065,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxiv_gentil_pensero_che_parla_di_vui.txt,current_tree,b6c618f92323815414abfcbf216ed0df5d2a920b,7fd37f6fd11da09d7b3697a3add8ad3c93cc480368055a5f4983d942c08d9105,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxix_provedi_saggio_ad_esta_visione.txt,current_tree,a42142cca0e32240c412f67c053f64d821edd408,08cfd96cd53e1238ce766e0e0d549f3f194831244b4a95e3d7421df04cf1be49,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxv_lasso_per_forza_di_molti_sospiri.txt,current_tree,ac40e3c4773723c03773a9ab5eeae0d904ce0002,3f5dd02f70740e658398d28c6194f781719e10aaab146ac5c8c629a34fde54ef,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxvi_deh_peregrini_che_pensosi_andate.txt,current_tree,2e25803c9d30f128c8ae80d6b66da2576b8aa1fb,9b651d5e8327cbd4b603def38b3b50e84dbe2185df769598c0a1ca13052a82c1,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxvii_oltre_la_spera_che_più_larga_gira.txt,current_tree,1cbc71a2c34a148e185aaadfc2b19b3e02f83236,86e1eaf51c95416e035b324e0d172ca70b7e81b2d83e9caf5d67eac365ee433b,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/dante_xxxviii_dante_allaghier_cecco_l_tu_servo_e_amico.txt,current_tree,4191253518c199ef48a142b320b314a2185bd61d,dd57dd883cf0dd4d4c84f57e4f9f2cd78c08cb9a8fea4970d8f8a9d3a68ea945,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/folgore_003.txt,current_tree,efcc9a61f06346075ba907a9ffadff43085fe109,68befe84c222062cf6baae210dd43a8c7d447017e705551fb00fa803f37dbc23,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/folgore_004.txt,current_tree,bcda89331167e710dc1c93294fb8bd7cff33cd48,c9fddc49929c4ff08686f878b4d79acf3d5b8e210fd0c835be9e23fe41b245fa,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/folgore_005.txt,current_tree,a908e1f509b45114bea5f84b3c742f97be0277b4,151cd77ff8ac6ea2d4e52fa3b1d0c7a4d6fe02ec72453cff63211ddc0d8e19a6,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v4/poems/folgore_006.txt,current_tree,f29ffbca3238a17c8a0b4439e8fb14e2c9e8268d,f1647ac1de4fa3d99cd69506652c1d1f689b0367700a9c5dade37ae30f111af9,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
