poem_id,title_or_first_line,author,displayed_author,source_archive,source_collection,source_subcollection,source_url,source_revision_id,source_revision_timestamp,downloaded_at_utc,source_edition,license_notes,period,form,form_evidence,count_method,attribution_status,line_count_raw,line_count_clean,raw_text_path,clean_text_path,include_in_core_pre_petrarch,include_in_expanded_with_petrarch,include_in_training,split_core_pre_petrarch,split_expanded_with_petrarch,editorial_brackets_removed,line_markers_removed,cleaning_notes,audit_notes
guittone_al_dire_e_al_dire_fare_e_al_cherere,"Al dire, e al dire fare, e al cherere",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Al_dire,_e_al_dire_fare,_e_al_cherere",,,2026-06-02T18:03:54+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_al_dire_e_al_dire_fare_e_al_cherere.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_e_vol_essere_l_om_sofrente_bene,E vol essere l'om sofrente bene,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/E_vol_essere_l%27om_sofrente_bene,,,2026-06-02T18:03:56+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_e_vol_essere_l_om_sofrente_bene.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_sempre_poria_l_om_dir_en_esta_parte,Sempre poria l'om dir en esta parte,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Sempre_poria_l%27om_dir_en_esta_parte,,,2026-06-02T18:03:57+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_sempre_poria_l_om_dir_en_esta_parte.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_s_eo_tale_fosse_ch_io_potesse_stare,S'eo tale fosse ch'io potesse stare,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/S%27eo_tale_fosse_ch%27io_potesse_stare,,,2026-06-02T18:03:59+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_s_eo_tale_fosse_ch_io_potesse_stare.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_poi_non_vi_piace_ch_eo_v_ami_ameraggio,"Poi non vi piace ch'eo v'ami, ameraggio-",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Poi_non_vi_piace_ch%27eo_v%27ami,_ameraggio-",,,2026-06-02T18:04:00+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_poi_non_vi_piace_ch_eo_v_ami_ameraggio.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_a_far_meo_porto_cante_parte_ch_eo,A far - meo - porto - cante - parte - ch'eo,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/A_far_-_meo_-_porto_-_cante_-_parte_-_ch%27eo,,,2026-06-02T18:04:02+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_a_far_meo_porto_cante_parte_ch_eo.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_ahi_chera_donna_di_valore_al_sommo,"Ahi, chera - donna, di valore al sommo",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Ahi,_chera_-_donna,_di_valore_al_sommo",,,2026-06-02T18:04:03+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_ahi_chera_donna_di_valore_al_sommo.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_compagno_e_amico_non_t_oso_vetare,"Compagno e amico, non t'oso vetare",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Compagno_e_amico,_non_t%27oso_vetare",,,2026-06-02T18:04:05+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_compagno_e_amico_non_t_oso_vetare.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_amico_caro_meo_vetar_non_oso,"Amico caro meo, vetar non oso",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Amico_caro_meo,_vetar_non_oso",,,2026-06-02T18:04:06+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_amico_caro_meo_vetar_non_oso.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_eo_sono_sordo_e_muto_ed_orbo_fatto,Eo sono sordo e muto ed orbo fatto,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Eo_sono_sordo_e_muto_ed_orbo_fatto,,,2026-06-02T18:04:08+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_eo_sono_sordo_e_muto_ed_orbo_fatto.txt,True,True,True,validation,validation,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_non_mi_credea_tanto_aver_fallato,Non mi credea tanto aver fallato,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Non_mi_credea_tanto_aver_fallato,,,2026-06-02T18:04:09+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_non_mi_credea_tanto_aver_fallato.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_dolente_tristo_e_pien_di_smarrimento,"Dolente, tristo e pien di smarrimento",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Dolente,_tristo_e_pien_di_smarrimento",,,2026-06-02T18:04:11+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_dolente_tristo_e_pien_di_smarrimento.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_mille_salute_v_mando_fior_novello,"Mille salute v'mando, fior novello",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Mille_salute_v%27mando,_fior_novello",,,2026-06-02T18:04:12+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_mille_salute_v_mando_fior_novello.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_se_solamente_de_lo_meo_peccato,Se solamente de lo meo peccato,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Se_solamente_de_lo_meo_peccato,,,2026-06-02T18:04:14+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_se_solamente_de_lo_meo_peccato.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_doglio_e_sospiro_di_ciò_che_m_avvene,Doglio e sospiro di ciò che m'avvene,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Doglio_e_sospiro_di_ci%C3%B2_che_m%27avvene,,,2026-06-02T18:04:15+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_doglio_e_sospiro_di_ciò_che_m_avvene.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_fera_ventura_è_quella_che_m_avvene,Fera ventura è quella che m'avvene,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Fera_ventura_%C3%A8_quella_che_m%27avvene,,,2026-06-02T18:04:17+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_fera_ventura_è_quella_che_m_avvene.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_ben_si_conosce_lo_servente_e_vede,Ben si conosce lo servente e vede,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Ben_si_conosce_lo_servente_e_vede,,,2026-06-02T18:04:18+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_ben_si_conosce_lo_servente_e_vede.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_non_per_meo_fallo_lasso_mi_convene,"Non per meo fallo, lasso, mi convene",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Non_per_meo_fallo,_lasso,_mi_convene",,,2026-06-02T18:04:20+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_non_per_meo_fallo_lasso_mi_convene.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_s_el_si_lamenta_null_om_di_ventura,S'el si lamenta null'om di ventura,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/S%27el_si_lamenta_null%27om_di_ventura,,,2026-06-02T18:04:21+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_s_el_si_lamenta_null_om_di_ventura.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_gentile_ed_amorosa_criatura,Gentile ed amorosa criatura,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Gentile_ed_amorosa_criatura,,,2026-06-02T18:04:23+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_gentile_ed_amorosa_criatura.txt,True,True,True,validation,validation,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_la_planeta_mi_pare_oscurata,La planeta mi pare oscurata,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/La_planeta_mi_pare_oscurata,,,2026-06-02T18:04:24+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_la_planeta_mi_pare_oscurata.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_ciascuno_esemplo_ch_è_dell_omo_saggio,Ciascuno esemplo ch'è dell'omo saggio,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Ciascuno_esemplo_ch%27%C3%A8_dell%27omo_saggio,,,2026-06-02T18:04:26+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_ciascuno_esemplo_ch_è_dell_omo_saggio.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_qual_omo_si_diletta_in_troppo_dire,Qual omo si diletta in troppo dire,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Qual_omo_si_diletta_in_troppo_dire,,,2026-06-02T18:04:27+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_qual_omo_si_diletta_in_troppo_dire.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_la_dolorosa_mente_ched_eo_porto,"La dolorosa mente, ched eo porto",Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,"https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/La_dolorosa_mente,_ched_eo_porto",,,2026-06-02T18:04:29+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_la_dolorosa_mente_ched_eo_porto.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
guittone_dolcezza_alcuna_o_di_voce_o_di_sono,Dolcezza alcuna o di voce o di sono,Guittone d'Arezzo,Guittone d'Arezzo,Italian Wikisource,Rime (Guittone d'Arezzo),Sonetti d’amore,https://it.wikisource.org/wiki/Rime_(Guittone_d%27Arezzo)/Dolcezza_alcuna_o_di_voce_o_di_sono,,,2026-06-02T18:04:30+00:00,"Francesco Egidi, Laterza, Bari, 1940",CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,explicit sonnet section in source index,explicit_index_section,secure,16,14,,data/processed/sonnets_expanded_v3/poems/guittone_dolcezza_alcuna_o_di_voce_o_di_sono.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
