unit_id,final_role,source_group,source_id,title,author,component_id,component_key,token_count,split,component_decision,oversize_component
wikisource:record:itws:283739,nineteenth_century_bridge,wikisource,itws:283739,Sermoni giovanili inediti,Giacomo Zanella,component:9f78376284e15cbe,author:giacomo zanella,78616,train,deterministic_training_component,false
wikisource:record:itws:285695,nineteenth_century_bridge,wikisource,itws:285695,L'ira d'Apollo (1922),Alessandro Manzoni,component:5db0232ab70371ec,author:alessandro manzoni,1402,train,oversize_component_retained_training,true
wikisource:record:itws:288381,nineteenth_century_bridge,wikisource,itws:288381,Prose e poesie (Carrer),Luigi Carrer,component:5454d91348dc2649,author:carrer luigi,288,train,deterministic_training_component,false
wikisource:record:itws:290362,nineteenth_century_bridge,wikisource,itws:290362,Mitologia del secolo XIX,Luigi Carrer,component:5454d91348dc2649,author:carrer luigi,42730,train,deterministic_training_component,false
wikisource:record:itws:291767,historical_general,wikisource,itws:291767,La discrizione dell'uccellare col roccolo,Giovanni Battista Angelini,component:d5e25b2603bf87e7,author:angelini battista giovanni,7631,train,deterministic_training_component,false
wikisource:record:itws:291776,nineteenth_century_bridge,wikisource,itws:291776,Matilde,Giovanni Berchet,component:bce8fcc7b47324d8,author:berchet giovanni,404,train,deterministic_training_component,false
wikisource:record:itws:2929,historical_general,wikisource,itws:2929,Abiura di Galileo Galilei,Galileo Galilei,component:f3da267de35fc381,author:galilei galileo,717,train,deterministic_training_component,false
wikisource:record:itws:294404,historical_non_sonnet_poetry,wikisource,itws:294404,Sonetti XIV sopra il Pater noster,Anton Maria Salvini,component:c32dd7f3e788e649,author:anton maria salvini,417,train,deterministic_training_component,false
wikisource:record:itws:294785,nineteenth_century_bridge,wikisource,itws:294785,Saggio di racconti,Pietro Thouar,component:067393acb10e4bf5,author:pietro thouar,55419,train,deterministic_training_component,false
wikisource:record:itws:294930,nineteenth_century_bridge,wikisource,itws:294930,Felicitas,Mario Rapisardi,component:2be55730031fe27a,author:mario rapisardi,360,train,deterministic_training_component,false
wikisource:record:itws:296065,nineteenth_century_bridge,wikisource,itws:296065,Giulia,Giovanni Berchet,component:bce8fcc7b47324d8,author:berchet giovanni,1407,train,deterministic_training_component,false
wikisource:record:itws:299961,nineteenth_century_bridge,wikisource,itws:299961,Epigrammi di Dafnide Eretenia,Vittoria Madurelli Berti,component:5aca5daa6134afa6,author:berti madurelli vittoria,5241,train,deterministic_training_component,false
wikisource:record:itws:301759,nineteenth_century_bridge,wikisource,itws:301759,Raccolta de' tempj antichi (Piranesi),Francesco Piranesi,component:5b1f69e88a23b722,author:francesco piranesi,9086,train,deterministic_training_component,false
wikisource:record:itws:302400,nineteenth_century_bridge,wikisource,itws:302400,Il laicismo (Riccardi),Davide Riccardi,component:c0df237a03202b8e,author:davide riccardi,10324,train,deterministic_training_component,false
wikisource:record:itws:30620,nineteenth_century_bridge,wikisource,itws:30620,Guerra in tempo di bagni: racconto,Luigi Arnaldo Vassallo,component:fbab8910f2fd53e6,author:arnaldo luigi vassallo,47217,train,deterministic_training_component,false
wikisource:record:itws:3106,nineteenth_century_bridge,wikisource,itws:3106,Alla Musa (Manzoni),Alessandro Manzoni,component:5db0232ab70371ec,author:alessandro manzoni,218,train,oversize_component_retained_training,true
wikisource:record:itws:3133,nineteenth_century_bridge,wikisource,itws:3133,Aprile 1814,Alessandro Manzoni,component:5db0232ab70371ec,author:alessandro manzoni,1120,train,oversize_component_retained_training,true
wikisource:record:itws:318052,nineteenth_century_bridge,wikisource,itws:318052,Ultime lettere di Jacopo Ortis e Discorso sul testo della Commedia di Dante,Ugo Foscolo,component:1d89de2ef91ccc3f,author:foscolo ugo,6354,train,oversize_component_retained_training,true
wikisource:record:itws:318261,nineteenth_century_bridge,wikisource,itws:318261,Alcune operette di Bartolommeo Gamba bassanese,Bartolommeo Gamba,component:7e7124cc62765fd4,author:bartolommeo gamba,1031,train,deterministic_training_component,false
wikisource:record:itws:324184,nineteenth_century_bridge,wikisource,itws:324184,Alcune prose giovanili,Francesco Acri,component:5e0593cd1d543f2f,author:acri francesco,13205,train,deterministic_training_component,false
wikisource:record:itws:324210,historical_non_sonnet_poetry,wikisource,itws:324210,Fin che il sole arde in lione,Giuseppe Parini,component:1358b5b23954e876,author:giuseppe parini,57,train,deterministic_training_component,false
wikisource:record:itws:324420,historical_non_sonnet_poetry,wikisource,itws:324420,Quantunque l'uom combatta in questa vita,Domenico Cavalca,component:4ea1402a466674a0,author:cavalca domenico,170,train,deterministic_training_component,false
wikisource:record:itws:324421,historical_non_sonnet_poetry,wikisource,itws:324421,Molto fa gran pazzia quei che s'arrisca,Domenico Cavalca,component:4ea1402a466674a0,author:cavalca domenico,29,train,deterministic_training_component,false
wikisource:record:itws:324575,nineteenth_century_bridge,wikisource,itws:324575,Del sistema in genere,Francesco Acri,component:5e0593cd1d543f2f,author:acri francesco,11435,train,deterministic_training_component,false
wikisource:record:itws:324680,historical_non_sonnet_poetry,wikisource,itws:324680,"S'i' fosse foco, arderei 'l mondo",Cecco Angiolieri,component:154564ed7b75fa5c,author:angiolieri cecco,38,train,deterministic_training_component,false
wikisource:record:itws:325251,historical_non_sonnet_poetry,wikisource,itws:325251,Sembran fère d'avorio in bosco d'oro,Anton Maria Narducci,component:4506fd33819af398,author:anton maria narducci,17,train,deterministic_training_component,false
wikisource:record:itws:325291,historical_general,wikisource,itws:325291,Squarcio di un discorso fatto ai Dieci sopra le cose di Pisa,Niccolò Machiavelli,component:8dfa4fa36c17dd19,author:machiavelli niccolo,566,train,deterministic_training_component,false
wikisource:record:itws:326833,nineteenth_century_bridge,wikisource,itws:326833,Difesa del sig. Raffaele Colarusso,Biagio Camagna,component:2b9e73b7d56efb4b,author:biagio camagna,3718,train,deterministic_training_component,false
wikisource:record:itws:327228,nineteenth_century_bridge,wikisource,itws:327228,Il momento politico,Biagio Camagna,component:2b9e73b7d56efb4b,author:biagio camagna,2694,train,deterministic_training_component,false
wikisource:record:itws:327537,historical_non_sonnet_poetry,wikisource,itws:327537,Egloghe (Chiabrera 1608),Gabriello Chiabrera,component:4a710cfc67a32738,author:chiabrera gabriello,4573,train,deterministic_training_component,false
wikisource:record:itws:329197,historical_general,wikisource,itws:329197,"Due lezioni all'Accademia fiorentina circa la figura, sito e grandezza dell'inferno di Dante (Favaro)",Galileo Galilei,component:f3da267de35fc381,author:galilei galileo,14002,train,deterministic_training_component,false
wikisource:record:itws:329240,historical_non_sonnet_poetry,wikisource,itws:329240,Capitolo in biasimo della toga (Alberi),Galileo Galilei,component:f3da267de35fc381,author:galilei galileo,3525,train,deterministic_training_component,false
wikisource:record:itws:329254,historical_non_sonnet_poetry,wikisource,itws:329254,"Scorgi i tormenti miei, se gli occhi volti (Favaro)",Galileo Galilei,component:f3da267de35fc381,author:galilei galileo,184,train,deterministic_training_component,false
wikisource:record:itws:32952,historical_non_sonnet_poetry,wikisource,itws:32952,I capitoli,Niccolò Machiavelli,component:8dfa4fa36c17dd19,author:machiavelli niccolo,8457,train,deterministic_training_component,false
wikisource:record:itws:33111,historical_general,wikisource,itws:33111,Vita di Frate Ginepro,,component:52c42aea0d6ab86f,work:wikisource:itws:33111,9237,train,deterministic_training_component,false
wikisource:record:itws:33138,historical_non_sonnet_poetry,wikisource,itws:33138,Orlandino (Aretino),Pietro Aretino,component:fc272270e2da32f8,author:aretino pietro,5958,train,deterministic_training_component,false
wikisource:record:itws:332832,nineteenth_century_bridge,wikisource,itws:332832,Novelle orientali,Gasparo Gozzi,component:8d3e9b3e386bca56,author:gasparo gozzi,29395,train,deterministic_training_component,false
wikisource:record:itws:333696,nineteenth_century_bridge,wikisource,itws:333696,Novelle e racconti (Carrer),Luigi Carrer,component:5454d91348dc2649,author:carrer luigi,25146,train,deterministic_training_component,false
wikisource:record:itws:334722,nineteenth_century_bridge,wikisource,itws:334722,In memoria di Alfonso della Valle di Casanova,Francesco Acri,component:5e0593cd1d543f2f,author:acri francesco,4412,train,deterministic_training_component,false
wikisource:record:itws:335350,nineteenth_century_bridge,wikisource,itws:335350,Roma Antica,Famiano Nardini,component:7a33cc9082ddb611,author:famiano nardini,244,train,deterministic_training_component,false
wikisource:record:itws:335531,historical_general,wikisource,itws:335531,Novella di Marabottino Manetti,Marabottino Manetti,component:c099b505f16a2052,author:manetti marabottino,6587,train,deterministic_training_component,false
wikisource:record:itws:339273,nineteenth_century_bridge,wikisource,itws:339273,Pei monumenti storici del Friuli,Jacopo Pirona,component:550f9f31fd35e935,author:jacopo pirona,7012,train,deterministic_training_component,false
wikisource:record:itws:343305,nineteenth_century_bridge,wikisource,itws:343305,L'Anfiteatro Flavio detto il Colosseo,Pietro Ercole Visconti,component:139564ade379c40f,author:ercole pietro visconti,4187,train,deterministic_training_component,false
wikisource:record:itws:343574,historical_general,wikisource,itws:343574,Della Famiglia Di Palma,Carlo De Lellis,component:e14d594568d91e8b,author:carlo lellis,9193,train,deterministic_training_component,false
wikisource:record:itws:345658,historical_non_sonnet_poetry,wikisource,itws:345658,Tenzone di Orlanduccio Orafo con Pallamidesse di Bellindote,Orlanduccio Orafo | Pallamidesse di Bellindote del Perfetto,component:114e18f5764c3960,author:bellindote orafo orlanduccio pallamidesse perfetto,101,train,deterministic_training_component,false
wikisource:record:itws:349334,historical_non_sonnet_poetry,wikisource,itws:349334,Le instabilità dell'ingegno,Anton Giulio Brignole Sale,component:bec297a7b509b9c7,author:anton brignole giulio sale,699,train,deterministic_training_component,false
wikisource:record:itws:352205,nineteenth_century_bridge,wikisource,itws:352205,Le strade ferrate in Italia durante il mese di luglio 1854,,component:2d0739da60867626,work:wikisource:itws:352205,1377,train,deterministic_training_component,false
wikisource:record:itws:357016,nineteenth_century_bridge,wikisource,itws:357016,Saffo in Leucade,Giuseppe Alborghetti,component:3a643ed7d817bcf9,author:alborghetti giuseppe,1280,train,deterministic_training_component,false
wikisource:record:itws:358669,historical_general,wikisource,itws:358669,L'anthropologia di Galeazzo Capella secretario dell'illustrissimo signor duca di Milano,Galeazzo Flavio Capella,component:9fc34e3fbc46bbd3,author:capella flavio galeazzo,64465,train,deterministic_training_component,false
wikisource:record:itws:360605,nineteenth_century_bridge,wikisource,itws:360605,Il perdono,Antonietta Pozzolini,component:c7518f5eb9d6d5a4,author:antonietta pozzolini,4106,train,deterministic_training_component,false
wikisource:record:itws:361503,nineteenth_century_bridge,wikisource,itws:361503,Cecilia,Antonietta Pozzolini,component:c7518f5eb9d6d5a4,author:antonietta pozzolini,3411,train,deterministic_training_component,false
wikisource:record:itws:361796,nineteenth_century_bridge,wikisource,itws:361796,Il patrizio e l'artista,Antonietta Pozzolini,component:c7518f5eb9d6d5a4,author:antonietta pozzolini,2945,train,deterministic_training_component,false
wikisource:record:itws:363542,historical_general,wikisource,itws:363542,Ritratto dell'uomo onesto,,component:4d31a97e678d4567,work:wikisource:itws:363542,839,train,deterministic_training_component,false
wikisource:record:itws:364875,historical_non_sonnet_poetry,wikisource,itws:364875,Vado sovente in traccia a caccia a meroli,Ludovico Leporeo,component:c36aab79fdd534f3,author:leporeo ludovico,14,train,deterministic_training_component,false
wikisource:record:itws:364909,nineteenth_century_bridge,wikisource,itws:364909,Nella sala viene Polo,Paolo Bisacco,component:20add379f4421bdd,author:bisacco paolo,60,train,deterministic_training_component,false
wikisource:record:itws:367305,nineteenth_century_bridge,wikisource,itws:367305,Un Barcaiuol di sopraffin giudizio,Un Poeta Lombardo,component:80baf42f78c4caf8,author:lombardo poeta un,157,train,deterministic_training_component,false
wikisource:record:itws:367306,nineteenth_century_bridge,wikisource,itws:367306,Sognai ch'io era General d'armata,Un Poeta Lombardo,component:80baf42f78c4caf8,author:lombardo poeta un,134,train,deterministic_training_component,false
wikisource:record:itws:367307,nineteenth_century_bridge,wikisource,itws:367307,Un missionario nel venerdì santo,Un Poeta Lombardo,component:80baf42f78c4caf8,author:lombardo poeta un,161,train,deterministic_training_component,false
wikisource:record:itws:367309,nineteenth_century_bridge,wikisource,itws:367309,Dal pulpito un buon prete raccontò,Un Poeta Lombardo,component:80baf42f78c4caf8,author:lombardo poeta un,157,train,deterministic_training_component,false
wikisource:record:itws:367310,nineteenth_century_bridge,wikisource,itws:367310,Aurelio ad un suo agente,Un Poeta Lombardo,component:80baf42f78c4caf8,author:lombardo poeta un,66,train,deterministic_training_component,false
