candidate_id,ebook_id,title,authors,source_kind,stanza_pattern,line_count,character_start,character_end,source_text_sha256,cleaned_text_sha256,first_line,last_line,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,manual_review_resolution,manual_review_rationale,candidate_decision
pg61548:char106297-106885,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,106297,106885,7a0d85ca05a73032cf7a9b87c41c53950990b1ea87719486808826aff2a55680,b3d22c69e7d30539dc7e4a1fc659385c0b4ea7cace703ebbf3229ba0fe77b517,"Più che tremor di pianti trattenuti,","Facile è l'arte, dove amor non morse.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char106908-107494,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,106908,107494,69702ebccb7ddf7aa21ec3eb8a325fe06ec23a0bd813b9e3bb16bc2b4d0058e6,836383fd50bd49c38e4235ebab3729660a3c465658c425406d1fa87e5414f867,"Bellezza della vita, io non ti trovo.",d'antiche norme fra leggiadri schermi.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char107506-108117,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,107506,108117,3d0eefad8438966ba08c03d2020eca9edc55f2e881bf66f94c4c4006b8d46c63,8eb32e995a3158ba3d508413e55426e2972f8946437d27658834bbebd3e6adfd,Di questa lunga attesa che vi snerva,"Noi non mancammo, a noi mancò il Destino",,,,,,,eligible_standard_sonnet_pending_processed_build
pg61548:char108129-108694,61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",explicit_sonetti_section,4-4-3-3,14,108129,108694,20c644a8a8d28d96b33bfe63eec6c9bb2adff0487f3acb5bf32cbafc3e0d5b49,a31b90745b09239fd5876ceba6190b0edc17549e3d042d79d4ef7dfb1ab09f3d,Del suo primo esitar non va disciolta,possa il suo ardire umiliar me sola.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char12758-13317,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,12758,13317,8a0a65ae9065c4db25d282228c62bec9559966383aec8d2105096ed6c4228bec,2bc6efac473fd2eec5bf1dca93fbc30290e937baa71fd42619193559fe4daf3e,"Altri canti il valore, e la pietà,",In varie guise descrivendo vo.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char13328-13923,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,13328,13923,96d020824fa94d38a21a40d05b676e960bb37f60999c45e7544c3818de42d20b,f8d9ce46a6d3a024eab06131b25e91f2b9325f2828399d49800d76e201ab5c31,"Se già negli anni di mia gioventù,","De' Sorci, e delle Rane alfin cantò.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char13934-14515,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,13934,14515,3362c0bc29c910d3fcde39c61b1b5c64b2fc8e77ca51b11e515be9031a4c2ddf,1e66c1aa32be352b4dda7629784d279803c25952bb4b86af0d4950c2858275c1,"Lungi o favole, o sogni: altri già fu,",La vera Istoria delli Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char14526-15081,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,14526,15081,eb0d685c4e5fd19eb788af68b811c22b5cac0e161484619cf1f4eb4f8078df42,68597ff28933c533c56ce833cff74a1c50fbdded85f0f4901f927b226b9197c3,"Chi crederia, che arida selce, e che",Moccoletti poetici allumò.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char15092-15683,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,15092,15683,bd6d65d062e2152ce78078da7f2230266ae316d09115fffb8049e1705367604c,e23c55b44464bd38e5858b96286a60f75b9a3e37fb92557159097da3d65c4cb4,Di bella lode ardente avidità,E girando la ruota un Orcio uscì.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char15694-16275,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,15694,16275,af87ae27baba1cf0240a775a01275e6ae18c31649167334402b566b89d68e42d,7e66862cb46a061f673c491f7e46c687909e9e9f5a8e9e1e1fa8875f53d078fc,"Senza quella sublime alma virtù,",Potria forse piacer la novità.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char16286-16849,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,16286,16849,c81fec734dcf31252cd1c27eaf7fb46850b2790b8cb6dc414015d86ca668de4a,ec6a11e5b09746a8ea0505bd3f2a66de338fd2be601910b64bce831f49d79095,"Voi, che udite le mie calamità,",Non avrete mai più di pace un di.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char16860-17420,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,16860,17420,7dccf5468c529c6cf8aa2126a606b0c9854e097dbf8c7e93de58f46ef4af6bb2,d6e0dd7fcd419b968f9fa3ff039d3e9646324a92e6df45bd882f855e2ad736ed,"Finchè guai non mi afflissero, finchè","In guisa tal, che strepitar la fa.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char17431-17986,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,17431,17986,bdbe9350ffaacc9205160b03c618243e5b0237802940d373b5d818dad1e1fdbe,97c4508e0fb3562573134cedf340ae73babd99be6b2adafb40426d24bc57b838,"Io, che folle vantava un tempo fa",Che trarsi l'importuno indi non può.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char17997-18577,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,17997,18577,7e1f31aefb4df9d6d8d407939516fe253c1366e2f9eab60a30feb05b67c1660b,1896b3a5d08aa04266ac75a3bec420a69f0aed3890a3f7cb94226dbc3502be96,"Che sia il debito un mal, dubio non v'ha,","Di te lagnando, o Creditor mi vo.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char18588-19135,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,18588,19135,fe6115115db1fae0abf136c56a8f4b29fedfb20f19b02da59bf3e8fcc410526f,7a5a7ab8753995770df7ed20654e43cba5ab51b183c1fdadaec0d46b913f9c16,Quando un atto spessissimo si fa,E per abito anch'io dico: non gli ho.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char19146-19715,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,19146,19715,f8997cf72a64fdd1a5cdc655bc4004bad444c4956b7f1beb619827754e48bd06,e9d3e7ad3d2d2a9b52273402cd4f9cb465a06f0106e2391081f755411305d566,"Dunque mentre mi chiedi i Giulj tre,",Che qual macchina sol operi tu.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char19726-20291,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,19726,20291,bc4af1d430a817041129980d6f6bf7daec001601e9286b48d5bc4c6e3d7927ca,e2dcfe147bc51d06a7eb648bc42385b76e6576ad5c843d572163d5e89c8973f7,Io non potrò dimenticar mai più,L'epoca de' miei guai fin da quel dì.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char20302-20865,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,20302,20865,edbcc17af783159998409cc9ad5a024a3a1b721db6dab2aad931d1460358dce7,2e9567a880389a990681a2c45fbb7d4d562c8b1d370aecd3cc6b7c4d2ce99864,"Vaghe colline, ombrose amenità,",Che quasi necessario omai si fe.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char20876-21452,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,20876,21452,3c8c0f7fad67f7b7234f87252caf96fec8b71668ac5636e26b83db033a180adf,3defa385a91fa03f38ef0a35b3ff8a346f039b27fc75a95cd58f9690bd9b27f5,"Mai l'Uom felice in vita sua non fu,",Solennemente il compimento diè.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char21463-22044,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,21463,22044,7138bf07f859b7fa8b6236cbd86bb563e6d9e888e2c45b59087724fcf45f30f6,9815d52ed4d915704188d560ddce3f0e5e596ae570a99aed64b86e119cc5786a,"O Bambolin, che nella prima età",Chi ti tormenti ognor per Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char22055-22630,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,22055,22630,fa936db5ba328cd0a4cc0875e945f0e53d1df039e62560b14f1f30a076f9cadd,33bb49edf02bc1fc7fa7b6bff52901eb21d9cdf570f0d2d335b5fcf607edb082,"Canta lo stanco Passaggier, che a piè","Giacch'è tutt'un, ch'io me ne affligga, o nò.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char22641-23225,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,22641,23225,30c399f38f3bcaa3ffc728703c4d4cd1563732cb0db8f9def1f3ffc8c88407db,06e75de99e6d6473bdd5d38ec407b856471cf471ed3609347522872b2fe55ea1,"Se a rimirar qualche augelletto sto,",Ho attorno il Creditor de' Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char23236-23811,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,23236,23811,677cabd4270babdfb002cb0c56a529aafcfff8485850df1be91c1081c1bc41f5,12c1d3281defd980ca76855c450642c537dc062de7e51aa3bc3d7579a41c68a6,"Tu mi chiedi danari, ed io non gli ho,[2]","Hai tempo a dir: quel, che non c'è, non c'è.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char23822-24378,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,23822,24378,d0f0ba89c98023e00a9ef173134ab6fd7b8dd3b8af3c573b1fffe5135bd4f76f,692ff2127a0c3a6600fe491fcd33543dc822d334e07ed1f7dc3da7877b76f9e6,Mentre la greggia pascolava un dì[3],Il Creditor non mi trovasse più.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char24389-24935,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,24389,24935,985be3d7561311b216993126f38987d8a8691ae5ff391f66c9dbbf2b673335cc,2e7239c762a748b29a1c6fb7c587298df62ce58710431278f9c6b118ed8df64a,"Se colla produttrice alma virtù,",Che pregievoli rende i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char24946-25526,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,24946,25526,552d3bcf75a510b250260b7cf597a922837706e18790cab05ef8421b416e2604,674ed1a21b981e45726a8d220447b79e430281061e99383f7bd9a09fd898461a,Or che Europa tra fiere ostilità,Sol mi occupa l'affar de' Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char25537-26083,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,25537,26083,66244d782ceb253a788dcc1d4b2f128c457d879741a7b228b2113104fc40d4ef,d1b0a6beafa900edc457719843f6afe7dd863a63c495c400ee388afd28d9dc8c,Oppressa dai gran debiti allorchè[4],Se del debito mio non parli più.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char26094-26644,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,26094,26644,dec839fea541a647bd9d8225cbb1824705f286343fb69a9753587f720d39baca,acfac629bd2253c9a2ab20398c2489ffd8711feed798ce1e35556f980ec1672e,Vincolo conjugal non mi legò,Tanti Creditorelli intorno a me.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char26655-27229,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,26655,27229,56d6d1bee7715f254378dae89debe1d8f19c440fe6644dc16f519f8ebb91f69b,8196efe7c913ef5261f889ee2eb4fee6c82399885f9f06382a71d67bd228b4af,"Io mi sognai, saran due notti, o tre,",Sempre Costui m'inquieterà così?,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char27240-27833,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,27240,27833,439f0e7a9f5cba2be6d494129db873cc4b40559691479f615b2f12868f266453,766bbeece9cab2f5c494e2d90cc98fd2d023b1aee4e4d30b08b325883a3e66df,"Dimmi, che giova, o Creditor, che tu","Che danari io ti dia, quando non gli ho.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char27844-28401,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,27844,28401,28a496949d155587f8731f6d5ddca1eb88bff5200aa5cc97738c5aec3592192b,918c2f38d29a35a12dcb8deab05267a99301ebe33ed0214fe7ceacfa32de5c46,"Mi ricordo aver letto in un Rabbì,",Terminasse l'affar de' Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char28412-28990,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,28412,28990,d6777ec6381033a8a6c91cf2921bf211b9c40d84739e9d31068c01a7bf795faf,253cb3189a93246685c44a0d1977d82c25c9956be2bee47ef3329bb256873155,Non è il debito un mal che abbia con se,"Se un Creditor non ha, come sei tu.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char29001-29569,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,29001,29569,7476fca493163fdd9c9fcf170a054c99365b453fb6620e043540387d45d300eb,6c2e15e5bf093802d44f37187b5e997687b85c19cb7bc9525bbf9ced341d2876,L'uso scema il piacer: Cosa non v'ha,Nè di chieder mai cessi i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char29580-30156,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,29580,30156,8dc31c55f1eb6188d6b8c7b1d9e46b081f85d4b47b650ff4e75e5e507f1c3cb4,4f656b22e4067f17145e51e31e014f0ce479676cacf904825e8e845cec7fcd00,"O sia qualche diabolica virtù,","Par, che l'Eco mi chieda i Giulj tre.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char30167-30736,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,30167,30736,783d57d39c00fd0222fec38557da8ae3da7d48be2a867a38438958805fb6f7e2,9290fe2b12dcf3f9a0ffe57ae846e2600398e52b21412e2a76bae84cfd6cef67,"Mentre l'Eco mi chiede i Giulj tre,",Il mio cordoglio alimentando vo.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char30747-31332,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,30747,31332,ab68b9b9f9f34ac19d46333e24f6ca8320c58e2d7dc9b1e4cf426062c363b7c9,c19e46f7cf64e1c9af4b381f190967d088bf4c7be60ad3b308702fd015943a60,Se un natural perpetuo moto egli è,E dal cerebro al cor torna così.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char31343-31900,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,31343,31900,643db9f311e929ba2f837f6796aac425bba2c4c525c8c8b0245f5cd1ffe5f1e4,6e75abc39ed651d6146315788a017ac33155c1e6b2b4a3b886dd14eae74cf1d8,"È fola ciò, che dicesi dei dì",Fu giorno climaterico per me.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char31911-32464,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,31911,32464,6a0792247d2bf19ef8d68da9b6cc106fb9e215e847ca15c447c2e99a491bf5dd,1b2f06100a8e486e9aeb73fa368e6cc8e36fa0c72fe1e0b6a1caf5a0100b7b35,"Or che il lucido Sol da noi partì,",Colla memoria delli Giulj trè.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char32475-33024,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,32475,33024,dce4c85074f7549708bf26fa7465a7213ddeeb1e8be7eb1044d5ffc15c92917b,953e14faae42152f5ea22245adea95ef38c0d73a8b4e77387ad1067615c48a93,"O Sonno placidissimo, che se'","Io n'ho pur tante, ah non ne vò di più.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char33035-33621,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,33035,33621,1afb1935140c80bacafd160e103efab024646d70ae81017d107bcc2ec63e44e6,d922a1b40fab5c7bd3e98532d9d9962b828d75292ffcd1f39ae892fdd7cd9207,"Nocchier, che lungamente s'avvezzò",In sogno ancor mi chiedi i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char33632-34232,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,33632,34232,9691fb41370540b5d8535dd1d48567c69dbbefdf15003c2aa6d8bf25d8891bf7,f14b623c80c087a3a153af37acf0154de06d9277c523f5ae0a946000a00fde0e,"È cosa natural, ch'io sogni ciò,",Sempre chieder mi sento i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char34243-34825,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,34243,34825,da72e49de125548d2bb13f504c0844f95cea1990abf1d0650bc60211767b7cda,1a658767ce1f5cfebbce66891e6b3cd38bd04d7833dfd1e650c95385b6633fba,"Quel, che ha più di vigore, e attività",Che l'intero cervel quasi ingombrò.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char34836-35443,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,34836,35443,c0376677a8375480c4272d7e60a082a4d19576bab2e9188e1dca14aba163b232,1942d4e7736aa6443150c9d2adfe44975ae0b3056dce3f85d9ed4dfcdf3a90a1,"Quindi è, che ognor rammento il luogo, il dì","Se non altrove, io lo ritrovo in me.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg62892:char35454-36006,62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",explicit_sonetto_heading,4-4-3-3,14,35454,36006,90ef035a659fbdc2fe0a34e694a0b21242d3bf8195307cce58f6756828919d37,81ec3b5a5c2906a948a99ce3f715ff586fbf9fd1ed5dce28902fb36e40570f95,Placido scorre un fiumicel laggiù,Obliassi una volta i Giulj tre.,,,,,,,eligible_standard_sonnet_pending_processed_build
