ebook_id,title,authors,author_birth_years,author_death_years,languages,subjects,bookshelves,download_count,copyright,media_type,landing_page_url,plain_text_url,preliminary_role,period_bucket,inventory_status,genre_evidence,period_evidence,language_variety_evidence,translation_evidence,existing_project_source_ids,possible_existing_work_matches,intra_gutenberg_duplicate_ids,notes
73194,"Il palazzo del diavolo, vol. 1/2 : $b Leggenda mantovana","Barbieri, Ulisse",1841,1899,it,Italian fiction -- 19th century,Category: Historical Novels,318,False,Text,https://www.gutenberg.org/ebooks/73194,https://www.gutenberg.org/ebooks/73194.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1899,,,,,,Metadata-only role; full-text and edition audit required before activation.
39658,Novelle,"Balbo, Cesare, conte",1789,1853,it,"Italian fiction;Short stories, Italian",Category: Short Stories;IT Racconti,317,False,Text,https://www.gutenberg.org/ebooks/39658,https://www.gutenberg.org/ebooks/39658.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1853,,,,,,Metadata-only role; full-text and edition audit required before activation.
46957,"Niccolò de' Lapi; ovvero, i Palleschi e i Piagnoni","Azeglio, Massimo d'",1798,1866,it,Italy -- History -- 1492-1559 -- Fiction,Category: Historical Novels;IT Romanzi storici,317,False,Text,https://www.gutenberg.org/ebooks/46957,https://www.gutenberg.org/ebooks/46957.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1866,,,,,,Metadata-only role; full-text and edition audit required before activation.
47046,La legge del popolo Ebreo,"Castelli, David",1836,1901,it,Jewish law -- History,Category: History - Religious;Category: Law & Criminology;Category: Religion/Spirituality;IT Storia,317,False,Text,https://www.gutenberg.org/ebooks/47046,https://www.gutenberg.org/ebooks/47046.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1901,,,,,,Metadata-only role; full-text and edition audit required before activation.
60499,"Storia di Milano, vol. 3","Verri, Pietro",1728,1797,it,Milan (Italy) -- History,Category: History - Early Modern (c. 1450-1750);Category: History - European;Category: History - Warfare;IT Storia,317,False,Text,https://www.gutenberg.org/ebooks/60499,https://www.gutenberg.org/ebooks/60499.txt.utf-8,historical_general_candidate,origins_through_1800,audit_then_deduplicate,,latest catalog author death year=1797,,,,,,Metadata-only role; full-text and edition audit required before activation.
60549,Liriche,"Montanelli, Giuseppe",1813,1862,it,Italian poetry -- 19th century,Category: Poetry;IT Poesia,317,False,Text,https://www.gutenberg.org/ebooks/60549,https://www.gutenberg.org/ebooks/60549.txt.utf-8,historical_non_sonnet_poetry_candidate,nineteenth_century_bridge,audit_then_deduplicate,Liriche,latest catalog author death year=1862,,,,,,Metadata-only role; full-text and edition audit required before activation.
7267,Cardello,"Capuana, Luigi",1839,1915,it,Fiction,Category: Novels;IT Romanzi,316,False,Text,https://www.gutenberg.org/ebooks/7267,https://www.gutenberg.org/ebooks/7267.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.
11305,La Campagna del 1796 nel Veneto: Parte prima: La decadenza militare della serenissima uomini ed armi,"Barbarich, Eugenio",1868,1931,it,Venice (Italy) -- History,Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,316,False,Text,https://www.gutenberg.org/ebooks/11305,https://www.gutenberg.org/ebooks/11305.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1931,,,,,,Metadata-only role; full-text and edition audit required before activation.
27091,"Falco della rupe; O, La guerra di Musso","Bazzoni, Giambattista",1803,1850,it,Historical fiction,Category: Adventure;Category: Historical Novels;IT Romanzi storici,316,False,Text,https://www.gutenberg.org/ebooks/27091,https://www.gutenberg.org/ebooks/27091.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1850,,,,,,Metadata-only role; full-text and edition audit required before activation.
42577,Minerva oscura: Prolegomeni: la costruzione morale del poema di Dante,"Pascoli, Giovanni",1855,1912,it,"Dante Alighieri, 1265-1321 -- Criticism and interpretation;Dante Alighieri, 1265-1321. Divina commedia","Category: Essays, Letters & Speeches;Category: Philosophy & Ethics;IT Letteratura",316,False,Text,https://www.gutenberg.org/ebooks/42577,https://www.gutenberg.org/ebooks/42577.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poema,latest catalog author death year=1912,,,,,,Metadata-only role; full-text and edition audit required before activation.
45905,"Storia d'Italia dal 1789 al 1814, tomo V","Botta, Carlo",1766,1837,it,Italy -- History -- 1789-1815,Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,316,False,Text,https://www.gutenberg.org/ebooks/45905,https://www.gutenberg.org/ebooks/45905.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1837,,,,,,Metadata-only role; full-text and edition audit required before activation.
60085,Il Parlamento Nazionale Napoletano per gli anni 1820 e 1821: memorie e documenti,,,,it,"Kingdom of the Two Sicilies -- History -- Revolution, 1820-1821;Naples (Kingdom) -- Politics and government;Naples (Kingdom). Parlamento;Politicians -- Italy -- Naples (Kingdom) -- Biography",Category: History - European;Category: History - Modern (1750+);Category: Politics;IT Storia,316,False,Text,https://www.gutenberg.org/ebooks/60085,https://www.gutenberg.org/ebooks/60085.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,no author dates in catalog metadata,,,,,,Metadata-only role; full-text and edition audit required before activation.
60382,Nella nebbia,"Sperani, Bruno",1839,1923,it,"Italian fiction -- 19th century;Short stories, Italian",Category: Novels;IT Racconti,316,False,Text,https://www.gutenberg.org/ebooks/60382,https://www.gutenberg.org/ebooks/60382.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1923,,,,,,Metadata-only role; full-text and edition audit required before activation.
71841,Zanna Bianca,"London, Jack",1876,1916,it,"Adventure stories;Canada, Northern -- Fiction;Wolfdogs -- Fiction",Category: Adventure;Category: American Literature;Category: Novels,316,False,Text,https://www.gutenberg.org/ebooks/71841,https://www.gutenberg.org/ebooks/71841.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1916,,,,,,Metadata-only role; full-text and edition audit required before activation.
66378,Viaggio al Capo Nord: fatto l'anno 1799 dal Sig. cavaliere Giuseppe Acerbi,"Acerbi, Giuseppe",1773,1846,it,Scandinavia -- Description and travel,Category: Adventure;Category: History - Early Modern (c. 1450-1750);Category: Travel Writing,315,False,Text,https://www.gutenberg.org/ebooks/66378,https://www.gutenberg.org/ebooks/66378.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1846,,,,,,Metadata-only role; full-text and edition audit required before activation.
10502,Vecchie Storie,"De Marchi, Emilio",1851,1901,it,Fiction;Short stories,Category: Novels;IT Racconti,314,False,Text,https://www.gutenberg.org/ebooks/10502,https://www.gutenberg.org/ebooks/10502.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1901,,,,,,Metadata-only role; full-text and edition audit required before activation.
27334,Africa Orrenda,"Rapisardi, Mario",1844,1912,it,Italy -- Colonies -- Africa -- Poetry,Category: Poetry;IT Poesia,314,False,Text,https://www.gutenberg.org/ebooks/27334,https://www.gutenberg.org/ebooks/27334.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,Poetry,latest catalog author death year=1912,,,,,,Metadata-only role; full-text and edition audit required before activation.
32265,Non dir quattro se non l'hai nel sacco: Commedia in un atto,"Giacosa, Giuseppe",1847,1906,it,Italian drama,Category: Humour;Category: Plays/Films/Dramas;IT Teatro in prosa,314,False,Text,https://www.gutenberg.org/ebooks/32265,https://www.gutenberg.org/ebooks/32265.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1906,,,,,,Metadata-only role; full-text and edition audit required before activation.
65006,"Storia degli Italiani, vol. 05 (di 15)","Cantù, Cesare",1804,1895,it,Italy -- History,Category: History - European;Category: History - Medieval/Middle Ages,314,False,Text,https://www.gutenberg.org/ebooks/65006,https://www.gutenberg.org/ebooks/65006.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1895,,,,,,Metadata-only role; full-text and edition audit required before activation.
68788,La vigna vendemmiata: novelle,"Beltramelli, Antonio",1874,1930,it,"Italian fiction -- 20th century;Short stories, Italian",Category: Short Stories,314,False,Text,https://www.gutenberg.org/ebooks/68788,https://www.gutenberg.org/ebooks/68788.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1930,,,,,,Metadata-only role; full-text and edition audit required before activation.
46100,"Vita di Andrea Doria, Volume I","Guerrazzi, Francesco Domenico",1804,1873,it,"Doria, Andrea, 1466-1560",Category: Biographies;Category: History - Early Modern (c. 1450-1750);Category: History - European;Category: History - Warfare;IT Biografie,313,False,Text,https://www.gutenberg.org/ebooks/46100,https://www.gutenberg.org/ebooks/46100.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1873,,,,,,Metadata-only role; full-text and edition audit required before activation.
56482,Dell'arte dei giardini inglesi,"Silva, Ercole",1756,1840,it,"Gardens -- Philosophy;Gardens, English;Landscape gardening",Category: Art;Category: Nature/Gardening/Animals;IT Botanica,313,False,Text,https://www.gutenberg.org/ebooks/56482,https://www.gutenberg.org/ebooks/56482.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1840,,,,,,Metadata-only role; full-text and edition audit required before activation.
71198,Il tramonto della schiavitù nel mondo antico,"Ciccotti, Ettore",1863,1939,it,Slavery -- History,Category: History - Ancient;Category: History - Religious,313,False,Text,https://www.gutenberg.org/ebooks/71198,https://www.gutenberg.org/ebooks/71198.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.
76652,Pompei,"Vecchi, Candido Augusto",1813,1869,it,Pompeii (Extinct city),Category: Historical Novels;Category: Novels,313,False,Text,https://www.gutenberg.org/ebooks/76652,https://www.gutenberg.org/ebooks/76652.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1869,,,,,,Metadata-only role; full-text and edition audit required before activation.
22641,Lucifero,"Rapisardi, Mario",1844,1912,it,Poetry,"Category: Mythology, Legends & Folklore;Category: Philosophy & Ethics;Category: Poetry;IT Poesia",312,False,Text,https://www.gutenberg.org/ebooks/22641,https://www.gutenberg.org/ebooks/22641.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,Poetry,latest catalog author death year=1912,,,,,,Metadata-only role; full-text and edition audit required before activation.
30369,L'Argentina vista come è,"Barzini, Luigi",1874,1947,it,Argentina -- Description and travel,Category: History - Other;Category: Sociology;IT Viaggi,312,False,Text,https://www.gutenberg.org/ebooks/30369,https://www.gutenberg.org/ebooks/30369.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1947,,,,,,Metadata-only role; full-text and edition audit required before activation.
45220,"Storia della decadenza e rovina dell'impero romano, volume 06","Gibbon, Edward",1737,1794,it,"Byzantine Empire -- History -- To 527;Rome -- History -- Empire, 30 B.C.-476 A.D.",Category: History - Ancient;IT Storia,312,False,Text,https://www.gutenberg.org/ebooks/45220,https://www.gutenberg.org/ebooks/45220.txt.utf-8,historical_general_candidate,origins_through_1800,audit_then_deduplicate,,latest catalog author death year=1794,,,,,,Metadata-only role; full-text and edition audit required before activation.
60292,Una giovinezza del secolo XIX,Neera,1846,1918,it,"Authors, Italian -- 19th century -- Biography;Authors, Italian -- 20th century -- Biography;Neera, 1846-1918 -- Childhood and youth",Category: Biographies;IT Biografie,312,False,Text,https://www.gutenberg.org/ebooks/60292,https://www.gutenberg.org/ebooks/60292.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1918,,,,,,Metadata-only role; full-text and edition audit required before activation.
62339,Da un carteggio inedito,"Carducci, Giosuè",1835,1907,it,"Carducci, Giosuè, 1835-1907 -- Correspondence;Pasolini-Zanelli, Silvia, contessa","Category: Biographies;Category: Essays, Letters & Speeches;IT Biografie",312,False,Text,https://www.gutenberg.org/ebooks/62339,https://www.gutenberg.org/ebooks/62339.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1907,,,,,,Metadata-only role; full-text and edition audit required before activation.
